PredictionDT,PredictedValue,RealValue,MyFeatureName_0,MyFeatureName_1,MyFeatureName_2,MyFeatureName_3,MyFeatureName_4,MyFeatureName_5,MyFeatureName_6,MyFeatureName_7,MyFeatureName_8,MyFeatureName_9
16/11/2019 00:00:00 +00:00,0.2964375608282027,0.19963093581710467,0.3933945108308863,0.5973647830515734,0.8847057843711814,0.6715322799804443,0.8363439285122769,0.019204336799256372,0.8124872590088311,0.8778149977369701,0.7424552199257843,0.2908453177877095
17/11/2019 00:00:00 +00:00,0.001136934624400343,0.8928112067679026,0.6067531551103281,0.24949475609246496,0.125795437455114,0.893376788032773,0.9969203583304963,0.35976097549454056,0.6192142666756786,0.5101995864030049,0.7671342680470512,0.26721578448938754
18/11/2019 00:00:00 +00:00,0.023821991494483163,0.04709727490168936,0.5057287906613781,0.711189529395596,0.40729912587237926,0.3330483753171807,0.9864102126067241,0.06878909718840809,0.6156055306611591,0.007760095151142066,0.7245202489385574,0.1386019457336488
19/11/2019 00:00:00 +00:00,0.6052292161049078,0.5406341415114038,0.25349203617894966,0.6290902803993207,0.9908554395142678,0.41253952647760916,0.986468279681954,0.6919460910597997,0.18998447711692623,0.542395683143988,0.3228969538233779,0.9817474135563684
20/11/2019 00:00:00 +00:00,0.7933940362245485,0.9269970963002487,0.6838347533158485,0.8948350791681657,0.9524897123845352,0.9010445623503066,0.46173675342445764,0.8162727278144766,0.9353523231213392,0.5651186648903387,0.6965586325813318,0.3092861644609488
21/11/2019 00:00:00 +00:00,0.1817367924108092,0.020937240858643014,0.8604560092156445,0.5545376366413424,0.9861551326927346,0.7167146202370624,0.18701008826107635,0.8479541368605942,0.22152374258252583,0.6276177431976258,0.45568228332830674,0.7134527157633551
22/11/2019 00:00:00 +00:00,0.3462339733688856,0.5601621165610275,0.1234588049991141,0.16102961540147853,0.04079815907757267,0.015150789182102553,0.5969410980972708,0.7469443865339355,0.630014975816855,0.9071094894845108,0.31040532078939764,0.36694290727425793
23/11/2019 00:00:00 +00:00,0.7231207243689063,0.49113946159539934,0.4873952306215471,0.34023804276494163,0.4807064089945835,0.37910408958409325,0.8825585849905405,0.3776941780492342,0.9333116330227696,0.021193764032082174,0.851272431260959,0.9556281680658678
24/11/2019 00:00:00 +00:00,0.49310982356234667,0.4596334335895712,0.4539299859909449,0.6529608972816202,0.8526245028509285,0.29154150430588555,0.48966281961659375,0.10763762723624104,0.6345431806824795,0.5281308144789615,0.6588569365629356,0.9162009194077078
25/11/2019 00:00:00 +00:00,0.7448237105339777,0.09542439758962762,0.7422498767646782,0.26762751848711996,0.7021880924644662,0.6573565007929599,0.9729671120134028,0.5680063390621155,0.9319909432253447,0.09041142681379133,0.7335621126866093,0.2021201171725786
26/11/2019 00:00:00 +00:00,0.3976294764710734,0.35879227496664623,0.050641306640908046,0.8208166047129973,0.18999271885060387,0.25699194222881794,0.24178522882439002,0.6403957702958114,0.9332309295961962,0.006815616122477386,0.037005794182975116,0.9683452619335517
27/11/2019 00:00:00 +00:00,4.2756570827862106e-05,0.37574887334805884,0.0427887486640236,0.24530567409722037,0.27702414837254297,0.30991156871424275,0.3877397820312548,0.07710796817881738,0.2297202273672122,0.10692801831142018,0.19091234327297557,0.9953892203837422
28/11/2019 00:00:00 +00:00,0.7606922659748904,0.4429276834398046,0.5546842249457604,0.3266429270488731,0.9344202868699024,0.0029642240032826672,0.07637059846880823,0.5625273916159679,0.47682179538591085,0.4199470160463674,0.8103278613079941,0.9128522976646716
29/11/2019 00:00:00 +00:00,0.15727460174669627,0.0031340431619572007,0.9864436162031619,0.8328158898341985,0.46880122929490375,0.15921414341504192,0.04567012824167893,0.24145651609673435,0.2787897958823041,0.27871011988320993,0.4964198333725527,0.28298864872993645
30/11/2019 00:00:00 +00:00,0.5300641025706917,0.8457098478645109,0.7326918980918501,0.9870923849240323,0.13638422685790486,0.8554348640765614,0.3144499322513149,0.44314623959939614,0.8912373369117269,0.8206526889539311,0.3132478890785261,0.11378511542332959
01/12/2019 00:00:00 +00:00,0.3624320986252312,0.8418176576804336,0.07675039103479275,0.1953718525040139,0.503109359938346,0.1134628897429536,0.30968842241607075,0.07879354224290269,0.23675198987776724,0.27058000314497654,0.4080656794294172,0.37255546946063367
02/12/2019 00:00:00 +00:00,0.8212488444008372,0.4069897560369581,0.7197016910494358,0.5201093765144262,0.2320427245702189,0.9217385835777927,0.9360685081643086,0.8253805510161796,0.03974724622440007,0.9339567253467662,0.47072884142220794,0.8681520190189544
03/12/2019 00:00:00 +00:00,0.024519657736101097,0.14205685637611087,0.9606351876707669,0.09013956701436454,0.6256429033703342,0.13113763146125434,0.7720009708512703,0.5319591813573845,0.5317673841986124,0.020931542680991844,0.34325214993581044,0.2191192779956712
04/12/2019 00:00:00 +00:00,0.12232275367361467,0.3834434057324102,0.747202364051406,0.6871897751450995,0.721183290004852,0.16073159658300595,0.6292380850810564,0.9873163935697702,0.38874550370153527,0.5276649762463621,0.49982034561697264,0.9923824742108939
05/12/2019 00:00:00 +00:00,0.9802660839389885,0.3946401276506739,0.08957511151863795,0.7172393496916578,0.018176108956050596,0.19433956876725522,0.2259414090514037,0.5274063556961854,0.8845171425149085,0.24742972810399766,0.41731803508310816,0.9068801779556898
06/12/2019 00:00:00 +00:00,0.013383198988543454,0.4492238749370818,0.7994565078879556,0.9782421537378859,0.2951183353354113,0.3517790963593769,0.1996550038133923,0.6095240001951733,0.6454530657516966,0.13633972780693793,0.17981694340539345,0.6094618849528434
07/12/2019 00:00:00 +00:00,0.4529590123131332,0.21668491182552418,0.8081695124311034,0.9698468899488109,0.17089823843783936,0.4930927267137787,0.9066166089890845,0.47946659453751617,0.5353604105135057,0.7554759137177394,0.6853903992512208,0.04547327626030273
08/12/2019 00:00:00 +00:00,0.6587812994768605,0.9992069253165208,0.46702015336883096,0.0635575143418099,0.5803111365396475,0.6682479429416887,0.10928357157739044,0.9497424164411395,0.29917307298991924,0.5291227787647953,0.6775329759707553,0.29223777040996546
09/12/2019 00:00:00 +00:00,0.7666430558695556,0.6619299994557793,0.19736766376748227,0.6814607411943674,0.3952195510498615,0.8435478342079256,0.09901318749012122,0.30839458855367785,0.5419286477243492,0.1414229768618891,0.051593166896879206,0.19684758217156617
10/12/2019 00:00:00 +00:00,0.020732464742866274,0.4272432869487718,0.5519543590647813,0.7426332133297506,0.38181414094597377,0.21085659053637018,0.4844118372750428,0.4018032489422638,0.5156488378960227,0.6962373787636915,0.4769305009154168,0.9415956597846746
11/12/2019 00:00:00 +00:00,0.25977632245509297,0.9569934767891112,0.5650193701478724,0.5935815375143404,0.12680155035578378,0.06252875311743011,0.9078811873604815,0.2776248761909247,0.06728279750733435,0.3103122995265748,0.5891130753146987,0.5072873678241787
12/12/2019 00:00:00 +00:00,0.18859753017893088,0.5589603984641035,0.581653823587795,0.8537899840862052,0.006615576256945532,0.9886917826915252,0.9654689580252027,0.43911594561622336,0.5408354199681529,0.24325670649287345,0.6849054342399598,0.05586214821653035
13/12/2019 00:00:00 +00:00,0.2973431155341075,0.29686344355119687,0.677419700479912,0.32651036676113265,0.1877615521885554,0.15808343005931058,0.18667521936202303,0.3848115864341243,0.9709077420583634,0.8304785751643737,0.7240456543977105,0.25744729310640413
14/12/2019 00:00:00 +00:00,0.6339886596335446,0.49355800831835084,0.7986623495965716,0.34636202601677213,0.5375049603009595,0.19041266980573068,0.6817542240798172,0.38309052299843716,0.3150339776212886,0.06694078784256219,0.38627865724550847,0.25547984365884957
15/12/2019 00:00:00 +00:00,0.853177081862366,0.40049399972443434,0.8931101045157627,0.7009181982249804,0.14488663508195665,0.28261171323319256,0.45686750955277333,0.8379734699838443,0.36339135068465056,0.5549605335282137,0.8808705868922738,0.7701647124692798
16/12/2019 00:00:00 +00:00,0.04298518180548272,0.1380965834526401,0.4083823819211483,0.8760248740614835,0.40191851600772677,0.6236265073892848,0.1229470940165216,0.08282881902302752,0.6489004565226383,0.7850085138597008,0.2130415408343177,0.7050913946077331
17/12/2019 00:00:00 +00:00,0.2211112801935179,0.4054712330490974,0.1873071491008249,0.4713900865351617,0.8458161066478873,0.33467585936797095,0.01525015824166387,0.3470348509997673,0.20825800871709688,0.32982965364503913,0.48579645523278137,0.5386297370958177
18/12/2019 00:00:00 +00:00,0.4197228626852161,0.4495374981206234,0.39240040638758666,0.885220514512342,0.2426713101071023,0.15379883567716235,0.2706041176091818,0.46630619584228483,0.09901748733889659,0.281174436267717,0.8512635542044127,0.4874794532009985
19/12/2019 00:00:00 +00:00,0.8706434280425489,0.43537968595057364,0.061234382206338034,0.6555522250642674,0.6576961770907518,0.12853638775001353,0.9239878607734614,0.6641518921839087,0.7362424745057242,0.4203899185825246,0.3774164919236662,0.7334234593399317
20/12/2019 00:00:00 +00:00,0.9282773588427796,0.2032957904563505,0.5351876607387493,0.04078565984248672,0.12806481257431157,0.49738290468021995,0.034332751822027885,0.6446908016703526,0.5924342483176464,0.06521830876742296,0.5408117448481062,0.6879119749916305
21/12/2019 00:00:00 +00:00,0.6583968828320025,0.19120729726082897,0.3887566291697012,0.13011978694387616,0.6127584868404167,0.9414610701837435,0.9723980315784836,0.6939874242105518,0.8175901270565784,0.10012064053092762,0.03533077337725199,0.9403803084749914
22/12/2019 00:00:00 +00:00,0.11414930330880746,0.22389922981986488,0.8579283238794168,0.055710723261206296,0.35890023024289397,0.341985709348407,0.7825355107990744,0.23252168726135358,0.09500492399927174,0.6508305487948824,0.3703124424828702,0.8274646907748084
23/12/2019 00:00:00 +00:00,0.41615415231625363,0.8817575662965838,0.3561175592586333,0.19498996905367993,0.2781228607245635,0.04155308259829693,0.249674764948565,0.8396592768818267,0.13459436076697617,0.8940810499256153,0.7617409370462283,0.07251183199090494
24/12/2019 00:00:00 +00:00,0.6387501791010856,0.2653937092720752,0.7075585742874534,0.025423594948841166,0.25907725890601263,0.7917778390824144,0.7106729703575493,0.030733451316638294,0.4968050233647707,0.8317501718732517,0.342975395123186,0.782866519280518
25/12/2019 00:00:00 +00:00,0.3158308166073688,0.43811716111688037,0.5037302224967117,0.3800074915236059,0.8805642741885253,0.9396292976328431,0.38068457563813796,0.6751040748397287,0.390842282001891,0.1695897443527018,0.005365427281994961,0.4623333550787435
26/12/2019 00:00:00 +00:00,0.8153625178796532,0.30184770691757645,0.3960092765625821,0.21234322834716135,0.784947541449798,0.5097181077171377,0.7770076955110665,0.5888264470199845,0.6763602466186095,0.5629876626174805,0.44190991063073937,0.44801504387479163
27/12/2019 00:00:00 +00:00,0.027335308913525536,0.687844817100477,0.037649911968645644,0.5040762387166519,0.6966975025076857,0.17777372894876575,0.9745227730723307,0.7643076634470872,0.22174946079266156,0.34473485825207173,0.9275034215267315,0.8131052315130908
28/12/2019 00:00:00 +00:00,0.4201640873616057,0.04784704133946349,0.7207182923458306,0.563460823178961,0.40030212444304236,0.30854126742701893,0.011386483652920942,0.3776348215293236,0.4652626716157019,0.5124824642978694,0.1654276542656592,0.21974642402310274
29/12/2019 00:00:00 +00:00,0.37567378847406496,0.676852291952034,0.5271645909584132,0.30052532610918337,0.319065102952639,0.42159441631954253,0.36314229072631343,0.6712458090615001,0.6394432166365612,0.22374291906793065,0.4340480131483523,0.933389767054682
30/12/2019 00:00:00 +00:00,0.21727024301501874,0.42104389139129494,0.6390875448300372,0.0826351046336643,0.7540733000818434,0.848627692334704,0.26602703378554404,0.15662834437821516,0.42419726584379236,0.010810392764107113,0.30423933568111616,0.7144537590254791
31/12/2019 00:00:00 +00:00,0.16464558945816898,0.9692402791826713,0.31753325801835175,0.4640586366749053,0.9335770861742849,0.3946306691868412,0.34375190968551816,0.8589016048871282,0.19340198385730067,0.8410640243541988,0.7465439171918452,0.3101684979330015
01/01/2020 00:00:00 +00:00,0.4324294882192534,0.6813576381134953,0.7586465133909145,0.5735176222168674,0.4316983811575703,0.8982357054996446,0.7156964368826217,0.6381175736197962,0.5992251803371573,0.9857804553328172,0.2381738388837018,0.9269998254203433
02/01/2020 00:00:00 +00:00,0.2770567919564041,0.287171818988291,0.3468410726268686,0.5541737794965658,0.8619000754572583,0.7106691292822604,0.78960325329696,0.3991878061189025,0.3274392060541286,0.3489610627396421,0.42314680191309983,0.6820859926147369
03/01/2020 00:00:00 +00:00,0.2893432428228463,0.37002177601120645,0.19675304908021263,0.37990836728548727,0.821920096132579,0.6723287549506797,0.17271312278705697,0.1743507474254622,0.5138247041233915,0.4851584499880667,0.260614405232343,0.4161420043434957
04/01/2020 00:00:00 +00:00,0.411689003934372,0.2779467220316556,0.7804998038032196,0.5926998451943937,0.339965857790252,0.07838982176488973,0.9891279431982648,0.1187170504771009,0.41361566564377605,0.15074365683296054,0.10582188773406853,0.3232718641523096
05/01/2020 00:00:00 +00:00,0.04465739733324481,0.25627187040907196,0.21869863466125095,0.6608413680286646,0.6630678598658569,0.9674375170084591,0.7172423548575935,0.0902370943335229,0.3903064860627382,0.9582068954991901,0.5248067293153557,0.8443237925497732
06/01/2020 00:00:00 +00:00,0.9853177073341931,0.6313956917076986,0.10353093090857046,0.4494054676171627,0.9626531452051792,0.06521425977536865,0.675893966118303,0.8893992038040622,0.8611796929955147,0.3719655788010192,0.1283120164509235,0.963074195292161
07/01/2020 00:00:00 +00:00,0.6402721572364832,0.29646551081261063,0.795945318142905,0.7639546038170004,0.29936469479548766,0.9718240087180932,0.6411287838916034,0.3077197569854233,0.031842632339206256,0.5378122310264977,0.3715791687793901,0.7446674827881357
08/01/2020 00:00:00 +00:00,0.5070061610796767,0.005772114112223892,0.31779603218017183,0.6662087746451127,0.4804097089170135,0.007239599612224423,0.36006960260513465,0.7286909080777252,0.7311877569996152,0.6447173345024455,0.9340346950129964,0.17396767548850167
09/01/2020 00:00:00 +00:00,0.6609404218454498,0.7349635726269498,0.9945696602571991,0.02399299904838048,0.31986500165888043,0.4003279607719611,0.3844025800445847,0.5416010604994562,0.38551933030149144,0.277741994100129,0.5211107528729407,0.7306563292231917
10/01/2020 00:00:00 +00:00,0.22319893137531965,0.3681993224432959,0.49859630434153257,0.4923628433898021,0.5484096017141722,0.8866685418902892,0.7642620082358965,0.8818801307883859,0.8292702551330101,0.6645354391662969,0.365794577051639,0.9672704821127531
11/01/2020 00:00:00 +00:00,0.7927803776370497,0.7924577168564114,0.26859615657950286,0.46921524373940315,0.725438935972734,0.1742541867604196,0.7583816410186414,0.8941326329460876,0.42217297822957434,0.3786461147328042,0.06998032842319934,0.8858114311743661
12/01/2020 00:00:00 +00:00,0.6432074570663392,0.517080421424092,0.7521970212025548,0.2803934448240666,0.36937348166315054,0.23407470366370142,0.7911518558792789,0.4689086048459292,0.011772909745706661,0.07129206033494673,0.05431595309618398,0.11674334102490469
13/01/2020 00:00:00 +00:00,0.5326181058545185,0.27840321189971307,0.7251152028892104,0.47728333006500334,0.39926564471125237,0.8920407980429884,0.9199212248646633,0.2698087968841334,0.36149117943061837,0.5157729757803233,0.5458905648094557,0.4506566809335032
14/01/2020 00:00:00 +00:00,0.058763774390934276,0.16469626301268459,0.0399895980318109,0.04318652602769968,0.3606596840316725,0.5139199306606447,0.33445686714540135,0.7494132507386844,0.03899596473555256,0.67541595820186,0.7984698458874591,0.07596284196239134
15/01/2020 00:00:00 +00:00,0.3469349982865124,0.39396141859655553,0.7093682389593123,0.16694459066274148,0.24336388015241084,0.36591188883493264,0.9705791709187899,0.7880171922968303,0.3789874789611244,0.18580273104386646,0.45481195165795196,0.4053974025900855
16/01/2020 00:00:00 +00:00,0.07633570256156363,0.6749236143412148,0.17548080859080573,0.30035053715226634,0.20018154096244511,0.2668167030790817,0.5427137862671197,0.6246604197877512,0.7942919477940861,0.27787789768523774,0.6579494581134695,0.04489592968557388
17/01/2020 00:00:00 +00:00,0.45227128444350295,0.9235956118894353,0.006008584113393778,0.33098044883213196,0.9450335245166437,0.36595917560724556,0.13706998332921616,0.7657555340186352,0.72050058591984,0.1794799185828787,0.3676889267044765,0.7617265330129256
18/01/2020 00:00:00 +00:00,0.02606898402389035,0.6894960365656643,0.7033103914571182,0.37277122035149324,0.14739411179429796,0.8580586030570373,0.9034747957077095,0.056298045861899126,0.25900828470418635,0.3360049592586377,0.6398193168238794,0.70540446239204
19/01/2020 00:00:00 +00:00,0.6898435592010259,0.20969911852819856,0.0037629746314106205,0.31991649845268955,0.8505740000762577,0.6521182481712599,0.3761006487373715,0.2422846054863862,0.8908392403216249,0.8248851242038091,0.8702349613536299,0.3309319920587195
20/01/2020 00:00:00 +00:00,0.6946370864318993,0.14737872185207224,0.5524903186178012,0.9350853409609778,0.8442473351099077,0.5126836211370678,0.1974283660061794,0.00912582121815586,0.9750431322208294,0.7815484617060622,0.8331540525134479,0.9393428082141099
21/01/2020 00:00:00 +00:00,0.8200667849769424,0.40227469321038,0.47226500292198303,0.7826816694590405,0.6336173560970549,0.6940027860947318,0.09296525803403044,0.611547700543234,0.10756524958652391,0.6876090820360735,0.3603104340472173,0.666178047615329
22/01/2020 00:00:00 +00:00,0.6255020792424161,0.44388333863988516,0.25247149732706564,0.4658803171834065,0.8135412983164371,0.42463473548093034,0.6609423436144831,0.37008406126027515,0.37456438861246344,0.6483970222835287,0.43208129678658247,0.8802994913935681
23/01/2020 00:00:00 +00:00,0.5068946943721985,0.46448163639772455,0.21376705342651336,0.9305416698763287,0.44097094666973646,0.47301083947654765,0.32067202229323444,0.054451878833877365,0.41866071131566274,0.888067473592013,0.3480772038332366,0.18387426383401917
24/01/2020 00:00:00 +00:00,0.47490182355757204,0.9498520211303503,0.0021233134980557233,0.663196745652051,0.3255865628191297,0.816649670523929,0.3041731613415908,0.9598877149789141,0.5462180730432986,0.34906445591052904,0.5209804557485495,0.8942616834976359
25/01/2020 00:00:00 +00:00,0.4103173413371004,0.4862216927364851,0.6166017126289924,0.766988323220138,0.504098183840984,0.3632108849628579,0.9292332476916032,0.9814270444278524,0.9094677173818467,0.20368736140723975,0.734726306536798,0.01208739182917351
26/01/2020 00:00:00 +00:00,0.6616247246086069,0.7351306133443779,0.6910873204705046,0.30148503524662174,0.11220592900483894,0.21894057225051644,0.1195009063498782,0.39513891876517415,0.742089137821203,0.9453098991847517,0.12966073935048572,0.1537736566319574
27/01/2020 00:00:00 +00:00,0.6913798412176381,0.4741302063547088,0.8275291353903742,0.6729256524801139,0.49788102072194995,0.7102650675535644,0.3173675466994291,0.31165913366063625,0.5559280840877747,0.5462442443315184,0.973046522671523,0.8526013774100012
28/01/2020 00:00:00 +00:00,0.6151616106182406,0.5486262385501084,0.12755018903512427,0.7463210964446094,0.9679057703461231,0.28398381382660676,0.9781991521456659,0.5672601169862651,0.8420986738114057,0.0340035245375363,0.2603522431821407,0.8581894178760489
29/01/2020 00:00:00 +00:00,0.1500546757315102,0.7866799944705122,0.7547363782393188,0.05166173620686387,0.800503676064937,0.8171117586106245,0.7865937311634189,0.4267021022179316,0.7459810366329406,0.718136552588864,0.41462398761433494,0.08705574493119383
30/01/2020 00:00:00 +00:00,0.6807272210094044,0.33060119734066884,0.5321437571871854,0.799707428967867,0.695415351992657,0.9783060258532792,0.2902289464045845,0.918016906310652,0.8414994335585345,0.33007550883840253,0.5651042710121115,0.8749724484304514
31/01/2020 00:00:00 +00:00,0.4991806273340845,0.9915808831782841,0.03926145393418812,0.29230303123237666,0.7891898774082017,0.3734870628266239,0.13802029784593095,0.8201847747166434,0.661845821943761,0.4144554225085545,0.8122219848897165,0.9098437055038437
01/02/2020 00:00:00 +00:00,0.9233148752141609,0.1394470577507072,0.6779334326201879,0.5036168985753797,0.21661368697748873,0.9259211908738698,0.0651240931000433,0.9291492094565164,0.6744036663544806,0.686546870779832,0.14679784649620098,0.11745902649736506
02/02/2020 00:00:00 +00:00,0.9233979625614733,0.5360262971172263,0.19034182908289332,0.5982679141178046,0.08950775352950335,0.9179732626531921,0.10523803481075822,0.3795317428208257,0.16437769021455517,0.4362789092918864,0.16596944967439065,0.8504777244250802
03/02/2020 00:00:00 +00:00,0.4283916488334859,0.7894832508517866,0.35602719314219466,0.5494754101481459,0.7085712787340335,0.23592827546506534,0.553699758317677,0.7582743023170854,0.27827802399492874,0.32922217067865,0.0015373489281389485,0.5917256562816409
04/02/2020 00:00:00 +00:00,0.8595358069939695,0.5986174823849241,0.9923327483388276,0.9476875230131809,0.6180957720627926,0.13701926916922502,0.14985705500104363,0.20232270875861957,0.29097394090783724,0.8389932920694805,0.10964972335571055,0.5133522302660777
05/02/2020 00:00:00 +00:00,0.6513665964046645,0.7153370318925054,0.20799845880059942,0.08287130121972475,0.3903291327834272,0.18992519051264656,0.3438377125891052,0.3835309195590957,0.42037097825774106,0.27778638412435197,0.6589083656511825,0.005176955567099184
06/02/2020 00:00:00 +00:00,0.008725799415506108,0.08578393175921473,0.6585144569150111,0.9178585076839881,0.9462672640540636,0.5326396226688418,0.8199132636700196,0.0470598234592452,0.5572383516467325,0.33751607992753274,0.061897604754241664,0.23708070027443662
07/02/2020 00:00:00 +00:00,0.979795403473016,0.7541565775991245,0.18054186142821282,0.33768969646256264,0.29763739008504453,0.038396767320824865,0.9815908761955854,0.6546521616241974,0.6734606206700645,0.6116326762202615,0.36957592862490785,0.8957884569019482
08/02/2020 00:00:00 +00:00,0.2463909549993203,0.001641955994048816,0.8922512013033349,0.8155741103119101,0.6793996408137641,0.8003051913973978,0.709512900107572,0.5948514908011926,0.9141421145952023,0.9173003559463677,0.7751283789122277,0.500706738179529
09/02/2020 00:00:00 +00:00,0.14796500335591933,0.6675160147798028,0.06336847981960891,0.8011332007532972,0.6274694406964277,0.49956456008352246,0.8086593721660457,0.18250053492969665,0.2312554951849174,0.5433519383848356,0.08729348432934636,0.5412311328280317
10/02/2020 00:00:00 +00:00,0.33344273095300414,0.6743056352649868,0.009026581010686208,0.4167814373183619,0.4625543805039015,0.182020260107306,0.6065334605710372,0.6535700529101205,0.6667604805238159,0.8166485048761272,0.5982677391727252,0.873303167092271
11/02/2020 00:00:00 +00:00,0.4586151172266909,0.9921221198110585,0.8598415766526352,0.8191007638471508,0.8685785351677067,0.5816612556340509,0.35055772473869085,0.1713730669890594,0.12586271221021184,0.5983185258919957,0.42690255007968236,0.7665825435934449
12/02/2020 00:00:00 +00:00,0.137897707931113,0.5475946715070726,0.5357377074633262,0.39701369575580037,0.793572946490438,0.3268366787336662,0.9005758499925286,0.8534268282042828,0.8341809908345134,0.4705606000088829,0.014065266508095364,0.17009747836382105
13/02/2020 00:00:00 +00:00,0.23339227106417626,0.8266825785109291,0.08228412999135415,0.2543357946735738,0.16670480891500206,0.4978885659768516,0.28165210321907075,0.5378072365792408,0.5759031093412051,0.14696565898854463,0.34580875315880166,0.9121734342996471
14/02/2020 00:00:00 +00:00,0.22135469122388884,0.9234331290620014,0.7502210074077141,0.3207037902240475,0.7501053205827014,0.6089175222101926,0.30720031620764965,0.2597824076972933,0.3195012585551672,0.9624481672381238,0.9041237550537388,0.5197695605307092
15/02/2020 00:00:00 +00:00,0.9247592458685812,0.9090415833229076,0.5969446068269538,0.9989616495700114,0.7736572874611726,0.19739099364523593,0.931948210642641,0.09824521231204952,0.04184307878721283,0.7441867205116868,0.33690496079857035,0.27272340065901246
16/02/2020 00:00:00 +00:00,0.840781667150234,0.7307448738886011,0.19309049145473067,0.4393257929014148,0.7379353400338283,0.8763673261680596,0.4981885137275459,0.004967478726035424,0.7110665555019602,0.3146197295095088,0.4809937064997566,0.4042230209012997
17/02/2020 00:00:00 +00:00,0.3836547596663532,0.2961603094933759,0.145709941555336,0.7545743260658829,0.8171452037069376,0.4825304707753496,0.931700445093537,0.9870884908269495,0.8885666148359357,0.557506651771047,0.20097353744290758,0.04842081235527529
18/02/2020 00:00:00 +00:00,0.03155616780497894,0.06902833348583681,0.4215710346413978,0.7316203767188477,0.25072791202086253,0.5214746952518997,0.3710265517033773,0.7018422010079324,0.9896748803421357,0.2587523576647863,0.5835830315940368,0.6828996675552091
19/02/2020 00:00:00 +00:00,0.5053496188443849,0.31283247368256495,0.11580016513054836,0.45013768264537546,0.7219521017807954,0.49929041017064757,0.5823926233766216,0.625757524776491,0.17381047690637463,0.6143078870123864,0.6668253266293214,0.34070288123213477
20/02/2020 00:00:00 +00:00,0.41174779211511237,0.9270665269154789,0.8439159620415881,0.5619445954079005,0.5118610479525052,0.13514181575397333,0.1180348167871379,0.4500586004268642,0.9490398950537129,0.8463434853502869,0.7359709101228733,0.9942658587467886
21/02/2020 00:00:00 +00:00,0.0449084629352734,0.11923567170434746,0.3705108827450386,0.5526926847534673,0.32953581545772803,0.9667577789985298,0.2711620305642636,0.9051175569429493,0.2257575555536132,0.9529589245708198,0.6110070048172168,0.5035446159455971
22/02/2020 00:00:00 +00:00,0.44162816152531115,0.22493266326415906,0.8588484206470066,0.46515929321911975,0.802578464371035,0.308390646365137,0.30974634183696537,0.04423079813558406,0.028989353155482678,0.2651139513330608,0.6040172186345659,0.6386655915105173
